openalex_id,doi,year,cites_seed,title,abstract_available,abstract_text,keyword_flag
https://openalex.org/W7161596189,https://doi.org/10.3390/electronics15102139,2026,Guerreiro TPDS 2019,EcoInfer: Optimizing Energy Efficiency with Latency Guarantees Through Iteration-Level GPU Frequency Control in LLM Serving,True,"Large language model (LLM) serving has emerged as a major source of energy consumption in modern AI infrastructure. In current deployments, graphics processing units (GPUs) are typically operated at default high-frequency settings to maximize performance. However, under practical service-level objectives (SLOs), peak performance is often unnecessary, especially during the memory-bound decode stage, resulting in substantial power redundancy and avoidable energy waste. Existing studies that apply GPU dynamic voltage and frequency scaling (DVFS) to improve the energy efficiency of LLM serving have shown promising results. However, they generally rely on coarse-grained control, accurate output length prediction, or request-level resource management, which limits their effectiveness under highly dynamic workloads and strict SLO constraints. We present EcoInfer, a fine-grained DVFS framework for energy-efficient LLM serving. EcoInfer performs iteration-level, workload-aware GPU frequency control that adapts to the current inference phase and system state while preserving latency guarantees. It comprises three tightly integrated modules: a machine-learning-based frequency–latency predictor that estimates iteration latency across candidate GPU frequencies using lightweight iteration-level features; an SLO-aware frequency controller that selects the minimum feasible frequency within a sweet-spot-guided candidate range; and a low-overhead runtime optimization layer that combines adaptive decision caching with asynchronous execution to reduce and hide the overhead of online control. Implemented on top of vLLM, EcoInfer achieves up to 25.4% energy savings and 21.5% average energy savings and improves energy efficiency by 1.28× on average in terms of Tokens/J while maintaining a nearly unchanged SLO attainment rate compared with the default vLLM baseline.",True
https://openalex.org/W4394894425,https://doi.org/10.56415/csjm.v32.08,2024,Guerreiro HPCA 2018,Efficient GPU Power Management through Advanced Framework Utilizing Optimization Algorithms,True,"The rapid rise in power usage by GPUs due to advances in machine and deep learning has led to an increase in power consumption of GPUs in Deep Learning workloads. To address this issue, a novel research project focuses on integrating Particle Swarm Optimization into a model training optimization framework to effectively reduce GPU power consumption during machine learning and deep learning training workloads. By utilizing the Particle Swarm Optimization (PSO)\protect\hyperlink{b1}{{[}1{]}} algorithm within the proposed framework, we show the effectiveness of PSO in creating a more efficient power management strategy while also maintaining the performance. Upon evaluation of the proposed framework, it shows a reduction of 15.8\% to 75.8\% in power consumption across multiple workloads, with little to no performance loss.",False
https://openalex.org/W4319067153,https://doi.org/10.1145/3581576.3581601,2023,Schoonhoven PMBS 2022,Enable Energy Efficient Data Centers,True,No abstract available.,False
https://openalex.org/W3006142929,https://doi.org/10.1109/tc.2020.2973150,2020,Guerreiro HPCA 2018,Enabling Energy-Efficient and Reliable Neural Network via Neuron-Level Voltage Scaling,True,"With the platforms of running deep neural networks (DNNs) move from large-scale data centers to handheld devices, power emerge as one of the most significant obstacles. Voltage scaling is a promising technique that enables power saving. Nevertheless, it raises reliability and performance concerns that may undesirably deteriorate NNs accuracy and performance. Consequently, an energy-efficient and reliable scheme is required for NNs to balance the above three aspects with satisfied user experience. To this end, we propose a neuron-level voltage scaling framework called NN-APP to model the impact of supply voltages on NNs from output accuracy (A), power (P), and performance (P) perspectives. We analyze the error propagation characteristics in NNs at both inter- and intra-network layers to precisely model the impact of voltage scaling on the final output accuracy at neuron-level. Furthermore, we combine a voltage clustering method and the multi-objective optimization to identify the optimal voltage islands and apply the same voltage to neurons with similar fault tolerance capability. We perform three case studies to demonstrate the efficacy of the proposed techniques.",True
https://openalex.org/W7162455149,https://doi.org/10.1109/ispass69572.2026.00049,2026,Guerreiro HPCA 2018,EnergAIzer: Fast and Accurate GPU Power Estimation Framework for AI Workloads,True,"As AI workloads drive increases in datacenter power consumption, accurate GPU power estimation is critical for proactive power management. However, existing power models face a scalability bottleneck not in the modeling techniques themselves, but in obtaining the hardware utilization inputs they require. Conventional approaches rely on either costly simulation or hardware profiling, which makes them impractical when rapid predictions are required. This work presents EnergAIzer, which addresses this scalability bottleneck by developing a lightweight solution to predict utilization inputs, reducing the estimation walltime from hours to seconds. Our key insight is that kernels in AI workloads commonly employ optimizations that create structured patterns, which analytically determine memory traffic and execution timeline. We construct a performance model using these patterns as an analytical scaffold for empirical data fitting, which also naturally exposes module-level utilization. This predicted utilization is then fed into our power model to estimate dynamic power consumption. EnergAIzer achieves $8 \%$ power errors on NVIDIA Ampere GPUs, competitive with traditional power models with elaborate cycle-level simulation or hardware profiling. We demonstrate EnergAIzer’s exploration capabilities for frequency scaling and architectural configurations, including forecasting the power of NVIDIA H100 with just $7 \%$ error. In summary, EnergAIzer provides fast and accurate power prediction for AI workloads, paving the way for power-aware design explorations.",True
https://openalex.org/W7127594773,https://doi.org/10.1109/cicn67655.2025.11368005,2025,Schoonhoven PMBS 2022,Energy Aware GPU Kernel Optimization: a Hierarchical Approach,True,"Graphics Processing Units are crucial for High Performance Computing, but their constantly increasing energy use makes sustainability a problem that is often ignored by traditional performance optimization. This leaves a substantial gap in understanding about the trade-offs between performance and energy. This work presents a structured framework for energy-aware CUDA kernel optimization, incorporating performance, power, and thermal analysis via a six-level hierarchical process and concurrent real-time monitoring, essential for understanding genuine performance-energy efficiency. This framework employs a six-level hierarchical optimization taxonomy, progressing from a naive global memory access baseline to advanced multi-technique integration, including memory coalescing, shared memory tiling, occupancy optimization, and register blocking. This allows precise measurement of each technique's contribution. Real-time energy use is tracked with NVIDIA's Management Library, alongside GFLOPS performance and thermal data to evaluate speed-power trade-offs. Using Dense Matrix-Matrix Multiplication as the test workload, experiments on NVIDIA Tesla V100 and T4 GPUs showed significant gains. Occupancy optimization proves to be the most effective strategy, delivering a 110.9 % performance improvement on the Tesla V100 and a 57.8 % speedup on the Tesla T4. These gains are achieved while maintaining power consumption levels comparable to other runs. This work provides quantitative evidence that targeted optimizations can dramatically improve throughput without a corresponding energy penalty, offering clear principles for energy-efficient software development.",True
https://openalex.org/W4410887139,https://doi.org/10.1109/isqed65160.2025.11014389,2025,Guerreiro HPCA 2018,Energy-Aware DNN Task Scheduling with Dynamic Batching and Frequency Adjustment,True,"This work presents an energy-aware scheduling algorithm for deep neural network (DNN) inference tasks under energy, memory, and deadline constraints. By leveraging a precomputed lookup table (LUT) of performance metrics, the scheduler dynamically optimizes batch sizes, selectively applies concurrency, and adjusts GPU frequency as a last resort. The proposed approach maximizes batch sizes up to an empirically determined threshold and executes tasks concurrently when task deadlines permit and memory constraints allow. GPU frequency scaling is applied only when neither batch size optimization nor concurrency can ensure deadline compliance. Experiments on CIFAR-10 and CIFAR-100 demonstrate the scheduler's ability to meet deadlines while minimizing energy consumption.",True
https://openalex.org/W4285263159,https://doi.org/10.1109/tpds.2022.3181096,2022,Guerreiro HPCA 2018; Guerreiro TPDS 2019,Energy-Aware Non-Preemptive Task Scheduling With Deadline Constraint in DVFS-Enabled Heterogeneous Clusters,True,"Energy conservation of large data centers for high performance computing workloads, such as deep learning with Big Data, is of critical significance, where cutting down a few percent of electricity translates into million-dollar savings. This work studies energy conservation on emerging CPU-GPU hybrid clusters through dynamic voltage and frequency scaling (DVFS). We aim at minimizing the total energy consumption of processing a batch of offline tasks or a sequence of real-time tasks under deadline constraints. We derive a fast and accurate analytical model to compute the appropriate voltage/frequency setting for each task, and assign multiple tasks to the cluster with heuristic scheduling algorithms. In particular, our model stresses the nonlinear relationship between task execution time and processor speed for GPU-accelerated applications, for more accurately capturing real-world GPU energy consumption. In performance evaluation driven by real-world power measurement traces, our scheduling algorithm shows comparable energy savings to the theoretical upper bound. With a GPU scaling interval where analytically at most 36% of energy can be saved, we record 33-35% of energy savings. Our results are applicable to energy management on modern heterogeneous clusters.",True
https://openalex.org/W3146617892,https://doi.org/10.48550/arxiv.2104.00486,2021,Guerreiro HPCA 2018,Energy-aware Task Scheduling with Deadline Constraint in DVFS-enabled Heterogeneous Clusters,True,"Energy conservation of large data centers for high-performance computing workloads, such as deep learning with big data, is of critical significance, where cutting down a few percent of electricity translates into million-dollar savings. This work studies energy conservation on emerging CPU-GPU hybrid clusters through dynamic voltage and frequency scaling (DVFS). We aim at minimizing the total energy consumption of processing a batch of offline tasks or a sequence of real-time tasks under deadline constraints. We derive a fast and accurate analytical model to compute the appropriate voltage/frequency setting for each task and assign multiple tasks to the cluster with heuristic scheduling algorithms. In particular, our model stresses the nonlinear relationship between task execution time and processor speed for GPU-accelerated applications, for more accurately capturing real-world GPU energy consumption. In performance evaluation driven by real-world power measurement traces, our scheduling algorithm shows comparable energy savings to the theoretical upper bound. With a GPU scaling interval where analytically at most 36% of energy can be saved, we record 33-35% of energy savings. Our results are applicable to energy management on modern heterogeneous clusters.",True
https://openalex.org/W4392265917,https://doi.org/10.1109/cgo57630.2024.10444795,2024,Guerreiro HPCA 2018,Energy-Aware Tile Size Selection for Affine Programs on GPUs,True,"Loop tiling is a high-order transformation used to increase data locality and performance. While previous work has considered its application to several domains and architectures, its potential impact on energy efficiency has been largely ignored. In this work, we present an Energy-Aware Tile Size Selection Scheme (EATSS) for affine programs targeting GPUs. We automatically derive non-linear integer formulations for affine programs and use the Z3 solver to find effective tile sizes that meet architectural resource constraints, while maximizing performance and minimizing energy consumption. Our approach builds on the insight that reducing the liveness of in-cache data, together with exploiting automatic power scaling, can lead to substantial gains in performance and energy efficiency. We evaluate EATSS on NVIDIA Xavier and GA100 GPUs, and report median performance-per-Watt improvement relative to PPCG on several affine kernels. On Polybench kernels, we achieve 1.5 × and 1.2 × improvement and obtain up to 6.3 × improvement on non-Polybench high-dimensional affine kernels.",False
https://openalex.org/W4411800324,https://doi.org/10.1109/ccgrid64434.2025.00035,2025,Schoonhoven PMBS 2022,Evaluating Energy Efficiency of Ai Accelerators Using Two Mlperf Benchmarks,True,"The significantly increasing use of artificial intelligence (AI) has led to the availability of specialized AI accelerators, aiming to enhance the performance and energy efficiency of AI workloads. In this paper, we conduct an initial study to evaluate the energy requirements of four AI accelerators: Nvidia A100 GPUs, Intel Habana Gaudi Processing Units (HPUs), Graphcore Bow-Pod64 Intelligence Processing Units (IPUs), and GroqRack Language Processing Units (LPUs) using two popular MLPerf benchmarks: BERT-Large and ResNet50. We report the energy requirements for the two benchmarks to achieve a common MLPerfspecified target accuracy. The benchmarks and AI accelerators were chosen based on the following criteria: publicly available tools or libraries from the vendors to monitor power consumption, publicly available optimized models from the vendors, and access to the AI accelerators. Our experimental results indicate that for ResNet50, Intel Gaudi2 HPUs delivered the highest throughput, the lowest energy consumption for both training and inference, and the highest inference energy efficiency, while Graphcore demonstrated the highest training energy efficiency. For BERTLarge pre-training, Intel Gaudi2 outperformed both Nvidia A100 and Graphcore in terms of time, energy consumption, and training energy efficiency. However, for BERT-Large inference, Nvidia A100 achieved the shortest time and lowest energy consumption; Graphcore exhibited the highest throughput in both pre-training and inference, along with the highest inference energy efficiency. We discuss our observations and findings while exploring the associated tradeoffs.",True
https://openalex.org/W4416557589,https://doi.org/10.1007/978-3-032-07612-0_19,2025,Schoonhoven PMBS 2022,Experience on Clock Rate Adjustment for Energy-Efficient GPU-Accelerated Real-World Codes,False,,False
https://openalex.org/W3094355710,https://doi.org/10.1109/sbac-pad49847.2020.00012,2020,Guerreiro HPCA 2018; Guerreiro TPDS 2019,Exploiting Non-conventional DVFS on GPUs: Application to Deep Learning,True,"The use of Graphics Processing Units (GPUs) to accelerate Deep Neural Networks (DNNs) training and inference is already widely adopted, allowing for a significant increase in the performance of these applications. However, this increase in performance comes at the cost of a consequent increase in energy consumption. While several solutions have been proposed to perform Voltage-Frequency (V-F) scaling on GPUs, these are still one-dimensional, by simply adjusting frequency while relying on default voltage settings. To overcome this, this paper introduces a methodology to fully characterize the impact of non-conventional Dynamic Voltage and Frequency Scaling (DVFS) in GPUs. The proposed approach was applied to an AMD Vega 10 Frontier Edition GPU. When applying this non-conventional DVFS scheme to DNNs, the obtained results show that it is possible to safely decrease the GPU voltage, allowing for a significant reduction of the energy consumption (up to 38%) and the Energy-Delay Product (EDP) (up to 41%) on the training of CNN models, with no degradation of the networks accuracy.",True
https://openalex.org/W4411800412,https://doi.org/10.23919/irs64527.2025.11046049,2025,Schoonhoven PMBS 2022,Fast and Energy Efficient Image Formation of SAR Satellite Data using Embedded GPUs,True,"This paper explores the feasibility of GPU accelerated near real-time image formation of spotlight SAR data acquired by small satellites using the backprojection algorithm. By introducing an approximation for the differential range, the task is computable in single precision. We demonstrate how this allows one to incorporate digital elevation models into the image formation process to reduce geometric distortions and enhance the geospatial accuracy of the resulting images. We provide figures for processing speed and energy consumption as tested on a Nvidia Jetson AGX Orin.",False
https://openalex.org/W7162848624,https://doi.org/10.1007/978-3-032-27574-5_19,2026,Schoonhoven PMBS 2022,"Fast and Energy-Efficient Polynomial Multiplication Using FFT, FFNT, and NTT on GPUs for Fully Homomorphic Encryption",False,,False
https://openalex.org/W3116425165,https://doi.org/10.1109/tpds.2020.3045983,2020,Guerreiro HPCA 2018,Fine-grained Powercap Allocation for Power-constrained Systems based on Multi-objective Machine Learning,True,"Power capping is an important solution to keep the system within a fixed power constraint. However, for the over-provisioned and power-constrained systems, especially the future exascale supercomputers, powercap needs to be reasonably allocated according to the workloads of compute nodes to achieve trade-offs among performance, energy and powercap. Thus it is necessary to model performance and energy and to predict the optimal powercap allocation strategies. Existing power allocation approaches have insufficient granularity within nodes. Modeling approaches usually model performance and energy separately, ignoring the correlation between objectives, and do not expose the Pareto-optimal powercap configurations. Therefore, this article combines the powercap with uncore frequency scaling and proposes an approach to predict the Pareto-optimal powercap configurations on the power-constrained system for input MPI and OpenMP parallel applications. Our approach first uses the elaborately designed micro-benchmarks and a small number of existing benchmarks to build the training set, and then applies a multi-objective machine learning algorithm which combines the stacked single-target method with extreme gradient boosting to build multi-objective models of performance and energy. The models can be used to predict the optimal processor and memory powercap settings, helping compute nodes perform fine-grained powercap allocation. When the optimal powercap configuration is determined, the uncore frequency scaling is used to further optimize the energy consumption. Compared with the reference powercap configuration, the predicted optimal configurations predicted by our method can achieve an average powercap reduction of 31.35 percent, an average energy reduction of 12.32 percent, and average performance degradation of only 2.43 percent.",True
https://openalex.org/W7125188380,https://doi.org/10.1145/3744916.3787793,2026,Guerreiro TPDS 2019; Schoonhoven PMBS 2022,FlipFlop: A Static Analysis-based Energy Optimization Framework for GPU Kernels,True,"Artificial Intelligence (AI) applications, such as Large Language Models, are primarily driven and executed by Graphics Processing Units (GPUs). These GPU programs (kernels) consume substantial amounts of energy, yet software developers often lack the hardware expertise and ad hoc knowledge required to optimize for power efficiency. We propose FlipFlop, a framework using static code analysis to predict energy consumption and recommend Pareto-optimal thread block configurations considering both power consumption and execution time. Our framework requires no runtime execution and analyzes PTX code, a low-level instruction set for CUDA-enabled GPUs. It is validated across a diverse set of GPUs and kernels, including multi-head attention, convolution, and matrix multiplication. FlipFlop achieves 83% accuracy in identifying locally optimal energy-efficient configurations, while also minimizing developer effort by reducing the optimization search space by 93.4%. For multi-head attention kernels, it yields up to 79% energy savings and 106% throughput gains relative to NVIDIA’s occupancy heuristic. By integrating static analysis with real-time monitoring and providing explainable optimization guidance, FlipFlop empowers developers to create sustainable, high-performance GPU software which minimizes environmental and computational costs.",True
https://openalex.org/W4414184710,https://doi.org/10.53759/7669/jmc202505176,2025,Schoonhoven PMBS 2022,FPGA-Based Image Compression for Wireless Communication Networks Using - CRAN Architecture,True,"This work introduces a Field Programmable Gate Array (FPGA) based image compression method utilizing Huffman coding (FICH) to enhance the efficiency of wireless networks, particularly within the Cloud-based Radio-Access-Network (C-RAN) architecture. The FICH method addresses image compression challenges in C-RAN, offering faster compression and decompression times compared to existing FPGA approaches. The findings include significant improvements in Bit-Error-Rate (BER), Symbol-Error-Rate (SER), and Error-Vector Magnitude (EVM), with average BER, SER, and EVM improvements of 37.85%, 24.64%, and 24.56% for fewer RRHs, and 96.10%, 91.13%, and 48.72% for more RRHs, respectively. Additionally, the FICH method demonstrated reduced encoding and decoding times, averaging 0.0545 seconds versus 0.0853 seconds when compared with existing approach. The approach also ensures robust and scalable compression, optimizing resource utilization with FPGA-based hardware acceleration. These advancements support the growing data demands of modern wireless networks.",False
https://openalex.org/W4392410865,https://doi.org/10.1109/cscn60443.2023.10453214,2023,Mendes JPDC 2022,FROST: Towards Energy-efficient AI-on-5G Platforms – A GPU Power Capping Evaluation,True,"The Open Radio Access Network (O-RAN) is a burgeoning market with projected growth in the upcoming years. RAN has the highest CAPEX impact on the network and, most importantly, consumes 73% of its total energy. That makes it an ideal target for optimisation through the integration of Machine Learning (ML). However, the energy consumption of ML is frequently overlooked in such ecosystems. Our work addresses this critical aspect by presenting FROST – Flexible Reconfiguration method with Online System Tuning – a solution for energy-aware ML pipelines that adhere to O-RAN’s specifications and principles. FROST is capable of profiling the energy consumption of an ML pipeline and optimising the hardware accordingly, thereby limiting the power draw. Our findings indicate that FROST can achieve energy savings of up to 26.4% without compromising the model’s accuracy or introducing significant time delays.",True
https://openalex.org/W3007777112,https://doi.org/10.1145/3366428.3380767,2020,Guerreiro HPCA 2018,GPGPU performance estimation for frequency scaling using cross-benchmarking,True,"Dynamic Voltage and Frequency Scaling (D VFS) on General-Purpose Graphics Processing Units (GPGPUs) is now becoming one of the most significant techniques to balance computational performance and energy consumption. However, there are still few fast and accurate models for predicting GPU kernel execution time under different core and memory frequency settings, which is important to determine the best frequency configuration for energy saving. Accordingly, a novel GPGPU performance estimation model with both core and memory frequency scaling is herein proposed. We design a cross-benchmarking suite, which simulates kernels with a wide range of instruction distributions. The synthetic kernels generated by this suite can be used for model pre-training or as supplementary training samples. Then we apply two different machine learning algorithms, Support Vector Regression (SVR) and Gradient Boosting Decision Tree (GBDT), to study the correlation between kernel performance counters and kernel performance. The models trained only with our cross-benchmarking suite achieve satisfying accuracy (16%~22% mean absolute error) on 24 unseen real application kernels. Validated on three modern GPUs with a wide frequency scaling range, by using a collection of 24 real application kernels, the proposed model is able to achieve accurate results (5.1%, 2.8%, 6.5% mean absolute error) for the target GPUs (GTX 980, Titan X Pascal and Tesla P100).",True
https://openalex.org/W3037110041,https://doi.org/10.1109/tpds.2020.3004623,2020,Guerreiro HPCA 2018,GPGPU Performance Estimation With Core and Memory Frequency Scaling,True,"Contemporary graphics processing units (GPUs) support dynamic voltage and frequency scaling to balance computational performance and energy consumption. However, accurate and straightforward performance estimation for a given GPU kernel under different frequency settings is still lacking for real hardware, which is essential to determine the best frequency configuration for energy saving. In this article, we reveal a fine-grained analytical model to estimate the execution time of GPU kernels with both core and memory frequency scaling. Compared to the cycle-level simulators, which are too slow to apply on real hardware, our model only needs simple and one-off micro-benchmarks to extract a set of hardware parameters and kernel performance counters without any source code analysis. Our experimental results show that the proposed performance model can capture the kernel performance scaling behaviors under different frequency settings and achieve decent accuracy (average errors of 3.85, 8.6, 8.82, and 8.83 percent on a set of 20 GPU kernels with four modern Nvidia GPUs).",True
https://openalex.org/W2963926583,https://doi.org/10.1109/padsw.2018.8645000,2018,Guerreiro HPCA 2018,GPGPU Performance Estimation with Core and Memory Frequency Scaling,True,"Graphics processing units (GPUs) support dynamic voltage and frequency scaling to balance computational performance and energy consumption. However, simple and accurate performance estimation for a given GPU kernel under different frequency settings is still lacking for real hardware, which is important to decide the best frequency configuration for energy saving. We reveal a fine-grained analytical model to estimate the execution time of GPU kernels with both core and memory frequency scaling. Over a 2 x range of both core and memory frequencies among 20 GPU kernels, our model achieves accurate results (4.83 % error on average) with real hardware. Compared to the cycle-level simulators, our model only needs simple micro-benchmarks to extract a set of hardware parameters and kernel performance counters to produce such high accuracy without kernel source analysis.",True
https://openalex.org/W2582319559,https://doi.org/10.48550/arxiv.1701.05308,2017,Guerreiro HPCA 2018,GPGPU Performance Estimation with Core and Memory Frequency Scaling,True,"Graphics Processing Units (GPUs) support dynamic voltage and frequency scaling (DVFS) in order to balance computational performance and energy consumption. However, there still lacks simple and accurate performance estimation of a given GPU kernel under different frequency settings on real hardware, which is important to decide best frequency configuration for energy saving. This paper reveals a fine-grained model to estimate the execution time of GPU kernels with both core and memory frequency scaling. Over a 2.5x range of both core and memory frequencies among 12 GPU kernels, our model achieves accurate results (within 3.5\%) on real hardware. Compared with the cycle-level simulators, our model only needs some simple micro-benchmark to extract a set of hardware parameters and performance counters of the kernels to produce this high accuracy.",True
https://openalex.org/W2984189761,https://doi.org/10.1109/access.2019.2951218,2019,Guerreiro HPCA 2018; Guerreiro TPDS 2019,GPU Static Modeling Using PTX and Deep Structured Learning,True,"In the quest for exascale computing, energy-efficiency is a fundamental goal in high-performance computing systems, typically achieved via dynamic voltage and frequency scaling (DVFS). However, this type of mechanism relies on having accurate methods of predicting the performance and power/energy consumption of such systems. Unlike previous works in the literature, this research focuses on creating novel GPU predictive models that do not require run-time information from the applications. The proposed models, implemented using recurrent neural networks, take into account the sequence of GPU assembly instructions (PTX) and can accurately predict changes in the execution time, power and energy consumption of applications when the frequencies of different GPU domains (core and memory) are scaled. Validated with 24 applications on GPUs from different NVIDIA microarchitectures (Turing, Volta, Pascal and Maxwell), the proposed models attain a significant accuracy. Particularly, the obtained power consumption scaling model provides an average error rate of 7.9% (Tesla T4), 6.7% (Titan V), 5.9% (Titan Xp) and 5.4% (GTX Titan X), which is comparable to state-of-the-art run-time counter-based models. When using the models to select the minimum-energy frequency configuration, significant energy savings can be attained: 8.0% (Tesla T4), 6.0% (Titan V), 29.0% (Titan Xp) and 11.5% (GTX Titan X).",True
https://openalex.org/W4403390367,https://doi.org/10.1109/tpds.2024.3470074,2024,Guerreiro HPCA 2018,GreenFlow: A Carbon-Efficient Scheduler for Deep Learning Workloads,True,"Deep learning (DL) has become a key component of modern software. Training DL models leads to huge carbon emissions. In data centers, it is important to reduce carbon emissions while completing DL training jobs early. In this article, we propose GreenFlow, a GPU cluster scheduler that reduces the average Job Completion Time (JCT) under a carbon emission budget. We first present performance models for DL training jobs to predict the throughput and energy consumption performance under different configurations. Based on the performance models and the carbon intensity of the grid, GreenFlow dynamically allocates GPUs, and adjusts the GPU-level and job-level configurations of DL training jobs. GreenFlow applies network packing and buddy allocation to job placement, thus avoiding extra carbon incurred by resource fragmentations. Evaluations on a real testbed show that when emitting the same amount of carbon, GreenFlow can improve the average JCT by up to 2.15×, compared to competitive baselines.",False
https://openalex.org/W4321178867,https://doi.org/10.1145/3583590,2023,Guerreiro TPDS 2019,GreenMD: Energy-efficient Matrix Decomposition on Heterogeneous Multi-GPU Systems,True,"The current trend of performance growth in HPC systems is accompanied by a massive increase in energy consumption. In this article, we introduce GreenMD, an energy-efficient framework for heterogeneous systems for LU factorization utilizing multi-GPUs. LU factorization is a crucial kernel from the MAGMA library, which is highly optimized. Our aim is to apply DVFS to this application by leveraging slacks intelligently on both CPUs and multiple GPUs. To predict the slack times, accurate performance models are developed separately for both CPUs and GPUs based on the algorithmic knowledge and manufacturer’s specifications. Since DVFS does not reduce static energy consumption, we also develop undervolting techniques for both CPUs and GPUs. Reducing voltage below threshold values may give rise to errors; hence, we extract the minimum safe voltages ( V safeMin ) for the CPUs and GPUs utilizing a low overhead profiling phase and apply them before execution. It is shown that GreenMD improves the CPU, GPU, and total energy about 59%, 21%, and 31%, respectively, while delivering similar performance to the state-of-the-art linear algebra MAGMA library.",True
https://openalex.org/W4393591574,https://doi.org/10.1109/hpca57654.2024.00087,2024,Guerreiro HPCA 2018; Guerreiro TPDS 2019,Guser: A GPGPU Power Stressmark Generator,True,"Power stress mark is crucial for estimating Thermal Design Power (TDP) of GPGPUs to ensure efficient power control. This paper proposes Guser, the first systematic methodology to generate GPGPU power stressmarks. It features three ideas: Instruction Power Analysis (IPA) to analyze the power behavior of PTX instructions; Pipeline-based Instruction Grouping (PIG) to classify all PTX instructions into a number of groups; and Quantifying the Importance of power impact factors (QIF) to select a small number but important adjustable knobs. We adopt Optuna, an advanced BO algorithm, to generate stressmarks that maximize power consumption. We evaluate Guser on two real GPGPUs Tesla T4 (Turing) and Tesla A10 (Ampere). The experimental results show that the Guser-generated stressmark for T4 (T4-stresser) consumes 109.3 watts and the one for A10 (A10-stresser) consumes 238.7 watts, which are 48.7% and 73% higher than those consumed by the stressmarks generated by the state-of-the-art approach for CPUs, respectively. Moreover, T4-stresser and A10-stresser consume significantly more power than that consumed by any benchmarks in three benchmark suites: Cactus, Rodinia, and Parboil.",False
https://openalex.org/W2910382159,https://doi.org/10.48550/arxiv.1901.06331,2019,Guerreiro HPCA 2018,Heterogeneous FPGA+GPU Embedded Systems: Challenges and Opportunities,True,"The edge computing paradigm has emerged to handle cloud computing issues such as scalability, security and low response time among others. This new computing trend heavily relies on ubiquitous embedded systems on the edge. Performance and energy consumption are two main factors that should be considered during the design of such systems. Focusing on performance and energy consumption, this paper studies the opportunities and challenges that a heterogeneous embedded system consisting of embedded FPGAs and GPUs (as accelerators) can provide for applications. We study three design, modeling and scheduling challenges throughout the paper. We also propose three techniques to cope with these three challenges. Applying the proposed techniques to three applications including image histogram, dense matrix-vector multiplication and sparse matrix-vector multiplications show 1.79x and 2.29x improvements in performance and energy consumption, respectively, when both FPGA and GPU execute the corresponding application in parallel.",False
https://openalex.org/W7166310982,https://doi.org/10.1145/3801487.3801822,2026,Schoonhoven PMBS 2022,How Much Energy Is Wasted in LLM operations? Evidence from Kernel-Level DVFS,True,"The rapid growth of AI has fueled the expansion of accelerator- or GPU-based data centers. However, the rising operational energy consumption has emerged as a critical bottleneck and a major sustainability concern. Dynamic Voltage and Frequency Scaling (DVFS) is a well-known technique used to reduce energy consumption, and thus improve energy-efficiency, since it requires little effort and works with existing hardware. Reducing the energy consumption of training and inference of Large Language Models (LLMs) through DVFS or power capping is feasible: related work has shown energy savings can be significant, but at the cost of significant slowdowns.",True
https://openalex.org/W4406163893,https://doi.org/10.1109/scw63240.2024.00228,2024,Guerreiro HPCA 2018,hws: A Tool for Monitoring Hardware Metrics Across Diverse Vendors: A Case Study on Hyperparameter Optimization Algorithms,True,"Due to modern hardware’s constantly growing energy demands, it is important to consider energy efficiency and power consumption. Especially in the age of AI, where a massive amount of computational power is necessary, energy consumption and the costs involved can become a significant problem. However, gathering this power information in a vendor-independent and portable way is far from trivial.Therefore, we propose hws, a hardware sampling library for Python and C++, which makes it extremely easy to gather hardware information like the current power draw or total power consumption, as well as other metrics like clock frequencies, memory consumption, or utilizations, for CPUs and GPUs from NVIDIA, AMD, and Intel. In a case study, we use our library to analyze three common hyperparameter optimization algorithms for two Neural Network architectures and one GPU-accelerated SVM implementation.",True
https://openalex.org/W4404482212,https://doi.org/10.1109/tc.2024.3500382,2024,Guerreiro TPDS 2019,Improving Efficiency in Multi-Modal Autonomous Embedded Systems Through Adaptive Gating,True,"The parallel advancement of AI and IoT technologies has recently boosted the development of multi-modal computing ($M^{2}C$) on pervasive autonomous embedded systems (AES).$M^{2}C$takes advantage of data from different modalities such as images, audio, and text and is able to achieve notable improvements in accuracy. However, achieving these accuracy gains often comes at the cost of increased computational complexity and energy consumption. Furthermore, the presence of numerous advanced sensors in these systems significantly contributes to power consumption, exacerbating the issue of limited power resources. Collectively, these challenges pose difficulties in deploying$M^{2}C$on small embedded devices with scarce energy resources. In this article, we propose anAdaptiveModalityGating technique calledAMGfor in-situ$M^{2}C$applications. The primary objective ofAMGis to conserve energy while preserving the accuracy advantages of$M^{2}C$. To achieve this goal,AMGincorporates two first-of-its-kind designs. Firstly, it introduces a novel semi-gating architecture that enables partial modality sensor power gating. Specifically, we devise the de-centralizedAMG(D-AMG) and centralizedAMG(C-AMG) architecture. The former buffers raw data on sensors while the latter buffers raw data on the computing board, which are suitable for different edge scenarios respectively. Secondly, it facilitates a self-initialization/tuning process on the AES, which is supported by carefully-built analytical model. Extensive evaluations demonstrate the effectiveness ofAMG. It achieves a 1.6x to 3.8x throughput higher than other power management methods and improves the lifespan of AES by 10% to 280% longer within the same energy budget, while satisfying all performance and latency requirements across various scenarios.",False
